ID, Sentence, Aspect, Intensity
R0584:S034, 虾子新鲜个头又大。, 虾子#虾子, 6.12#5.38 6.0#5.62
R0584:S037, 催促了两轮都没来的香醋肉排果然没失望，吃起来甜酸够味。, 香醋肉排#香醋肉排, 6.33#5.83 6.33#5.83
R0584:S040, 粤式煲仔菜咸鱼鸡粒豆腐煲这道非常下饭。, 粤式煲仔菜咸鱼鸡粒豆腐煲, 6.75#6.38
R0584:S041, 鸡肉嫩，里面还有豆腐，也非常够味。, 鸡肉#豆腐, 6.5#5.0 6.5#7.0
R0584:S045, 鱼肉有点土味还是什么比较吃不惯。, 鱼肉#鱼肉, 3.83#5.33 4.0#5.0
R0584:S050, 鱼翅饺好吃。, 鱼翅饺, 6.0#5.25
R0584:S057, 凤爪好吃，软嫩入味。, 凤爪#凤爪#凤爪, 5.75#5.0 6.25#6.0 6.25#6.0
R0584:S063, 片鸭跟脆皮鸡腿都好吃。, 片鸭#脆皮鸡腿, 6.5#6.5 6.5#6.5
R0584:S064, 尤其是脆皮鸡腿，肉汁频频流出口感极好。, 肉汁#口感, 6.5#6.0 7.0#6.5
R0584:S067, 鸭粥非常不行既不香调味也不够，每个人吃一口都面有难色。, 鸭粥#鸭粥#调味, 2.83#7.17 3.0#5.33 3.17#5.0
R0584:S074, 马来糕很松软。, 马来糕, 6.25#5.62
R0584:S089, 蛋塔也好好吃蛋香十足，一个超级小就100元。, 蛋塔#蛋香#蛋塔, 7.0#6.5 7.0#6.75 4.5#5.25
R0584:S097, 服务也不错。, 服务, 5.88#5.5
R0586:S022, 酸菜鱼很好吃没土味。, 酸菜鱼#酸菜鱼, 6.17#5.83 5.83#5.17
R0586:S031, 酱汁小卷重点在他给的酱汁蛮好吃。, 酱汁, 6.17#5.83
R0586:S032, 金钱虾饼也是不错吃。, 金钱虾饼, 6.33#5.83
R0586:S034, 母汤娃娃菜很好吃软烂，汤汁也很棒!!!, 母汤娃娃菜#母汤娃娃菜#汤汁, 6.67#6.33 6.33#5.67 6.33#5.83
R0587:S022, 羊肉片无羊膻，软而微带咬感。, 羊肉片#羊肉片#羊肉片, 6.67#5.83 6.67#5.83 6.67#6.33
R0587:S028, 大陆妹新鲜不老，入锅刚好可以吸附汤里的油。, 大陆妹, 6.62#6.0
R0587:S031, 羊肉丸弹实口感挺好。, 羊肉丸#口感, 6.25#5.38 5.88#5.38
R0589:S027, 送餐蛮快速，香菇肉羹面份量多，且味道不错。, 送餐#香菇肉羹面份量#味道, 7.25#6.25 7.25#6.25 6.75#5.5
R0589:S030, 肉燥饭不太爱，它白饭口感佷可惜，不然肉燥味道还不错。, 肉燥饭#白饭口感#肉燥味道, 4.0#5.67 4.0#5.5 5.83#5.17
R0589:S035, 三鲜炒面这道表现普通，只记得它肉丝放很多，但有些没有炒开。, 三鲜炒面#肉丝#肉丝, 5.0#5.0 6.25#6.5 4.25#5.25
R0590:S006, 价格也不贵。, 价格, 5.83#5.67
R0590:S016, 份量是还OK。, 份量, 5.33#5.0
R0590:S019, 酱料方面也还不错。, 酱料, 6.0#5.5
R0592:S009, 青蛙肚炒得不错~但锅气少了点。, 青蛙肚#锅气, 5.5#5.0 4.5#4.5
R0593:S036, 青菜脆甜。, 青菜, 6.88#6.62
R0593:S039, 倒是面包松饼还不错吃。, 面包松饼, 5.75#5.62
R0593:S059, 餐饮选择较受限是比较可惜的地方。, 餐饮选择#餐饮选择, 4.5#5.0 4.5#5.0
R0595:S021, 我觉得饮料就比较平凡。, 饮料, 5.0#4.75
R0595:S025, 蛋糕是真的美又好吃。, 蛋糕#蛋糕, 6.5#6.83 6.5#6.0
R0595:S028, 上面的奶油很细致，吃起来完全不腻口。, 奶油#奶油, 6.25#6.0 6.5#6.0
R0596:S029, 品项还算是满丰富的，让人看得眼花撩乱。, 品项#品项, 6.25#6.12 5.88#6.12
R0602:S012, 我是觉得佐岸蔬食餐厅出餐速度还是偏慢。, 出餐速度, 3.75#4.62
R0602:S019, 没想到里面装潢这么漂亮^^, 装潢, 6.38#5.38
R0602:S027, 主厨浓汤是南瓜为底，感觉是不是有加奶油，好喝呢。, 主厨浓汤, 6.33#5.67
R0602:S031, 佐岸招牌黑糊磨酱猴头菇排餐，排盘非常厉害。, 排盘, 7.17#6.83
R0602:S042, 炒饭挺好吃的，炒的粒粒分明。, 炒饭#炒饭, 6.0#5.5 6.25#6.25
R0602:S044, 香椿的味道也很浓郁，不过它偏油耶。, 香椿的味道#香椿, 6.0#5.88 4.12#4.62
R0602:S055, 餐后出的冰乌梅汁，好好喝非常解腻。, 冰乌梅汁#冰乌梅汁, 7.0#6.5 7.0#6.0
R0602:S061, 佐岸蔬食餐厅是家蛮值得推荐的素食餐厅。, 佐岸蔬食餐厅, 7.38#6.88
R0602:S065, 用餐气氛餐点口味都有在水准之上。, 用餐气氛#餐点口味, 6.0#5.62 6.12#5.62
R0604:S001, 不只装潢复古很有味道，冰品也很厉害哦。, 装潢#装潢#冰品, 6.0#5.33 6.83#6.17 7.0#6.67
R0604:S040, 桂花的味道没有很浓，我觉得可以再重一些。, 桂花的味道, 4.5#5.0
R0604:S042, 圆仔和粉圆不错QQ的。, 圆仔#粉圆#圆仔#粉圆, 5.75#5.5 5.75#5.5 6.0#5.25 6.0#5.25
R0604:S050, 春吉冰菓室的冰品价格不会太夸张。, 冰品价格, 5.12#5.0
R0605:S029, 草莓偏干偏酸是较可惜了些。, 草莓#草莓#草莓, 4.67#5.67 4.67#5.67 4.5#6.0
R0613:S026, 店内空间非常宽敞。, 空间, 6.5#6.5
R0613:S034, 咖喱饭系列都很受欢迎。, 咖喱饭, 6.38#5.75
R0613:S037, 而私尝的螺旋蛋是点咖喱必加的选择，真的很滑嫩很好吃。, 螺旋蛋#螺旋蛋#螺旋蛋, 6.67#6.83 6.5#6.5 6.83#6.67
R0613:S042, 私尝的唐扬鸡非常软嫩而且很大块，吃起来很有饱足感。, 唐扬鸡#唐扬鸡#唐扬鸡, 6.67#6.0 6.33#5.67 6.33#5.83
R0613:S048, 他们家的乌龙面是我和两个孩子的最爱，超Q弹。, 乌龙面#乌龙面, 7.12#7.12 6.75#6.5
R0613:S051, 广岛炸牡蛎非常酥脆多汁，咬起来外酥内软。, 广岛炸牡蛎#广岛炸牡蛎, 6.62#6.75 6.5#5.75
R0613:S056, 私尝的热饮都很不错。, 热饮, 6.0#6.17
R0613:S057, 柚子茶甜甜的但不会过甜。, 柚子茶#柚子茶, 6.25#6.0 7.0#6.0
R0613:S058, 鲜奶茶则是超香醇。, 鲜奶茶, 6.83#6.67
R0613:S060, 私尝真的是我强力推荐的餐厅。, 私尝, 7.75#7.75
R0613:S065, 不仅空间超大又有提供宠物餐，真的是毛小孩和饲主的天堂。, 空间, 6.83#6.5
R0614:S016, 鲜虾坚果沙拉很大一份，三个人分食还蛮刚好的。, 鲜虾坚果沙拉, 6.25#5.62
R0614:S019, 虾子好新鲜虾味也很浓厚。, 虾子#虾味, 7.25#6.5 7.25#6.5
R0614:S034, 螃蟹非常新鲜。, 螃蟹, 6.67#6.67
R0614:S035, 肉也很甜。, 肉, 6.75#6.12
R0614:S036, 米吃起来也超鲜的。, 米, 6.62#7.12
R0614:S042, 午仔鱼的肉本来就细致，烤完后非常之嫩又鲜美。, 午仔鱼的肉#午仔鱼的肉#午仔鱼的肉, 6.5#6.17 6.67#6.5 6.67#6.5
R0614:S055, 开心果口味的提拉米苏也太让人开心了，美的就像艺术品。, 提拉米苏#提拉米苏, 7.33#7.5 7.67#7.33
R0615:S004, 价格真的是便宜又实惠。, 价格#价格, 5.67#5.17 5.67#5.17
R0615:S007, 尤其是炒面的口感和味道真的超棒，还有肉羹汤真心推荐必点。, 炒面的口感#炒面的味道#肉羹汤#肉羹汤, 7.0#7.0 7.0#7.0 7.0#6.5 7.0#6.17
R0615:S008, 汤头鲜甜肉羹超大块。, 汤头#肉羹, 6.12#5.5 6.62#6.5
R0615:S015, 那黄澄澄的蛋液看起来真的超美味。, 蛋液, 7.0#6.88
R0615:S016, 底下还有满满的肉燥这里的炒面真的是好吃。, 肉燥#炒面, 6.75#6.0 6.75#6.5
R0615:S017, 面条Q弹有嚼劲。, 面条#面条, 6.25#5.62 6.25#5.62
R0615:S018, 搭配不油不腻的肉燥真的是好吃。, 肉燥#肉燥, 6.5#5.75 7.0#7.0
R0615:S019, 这里的蛋饼比较一般般。, 蛋饼, 4.88#5.12
R0615:S020, 但自制辣椒真的超够味。, 自制辣椒, 7.0#7.5
R0615:S021, 萝卜糕口感软嫩。, 萝卜糕口感, 7.17#6.67
R0615:S023, 好吃必点的肉羹汤，汤里的肉羹真的超大块口感也很Q弹。, 肉羹汤#肉羹汤#肉羹#口感, 6.62#6.25 7.25#7.12 7.25#7.25 6.88#6.62
R0615:S025, 汤头喝起来很鲜甜好喝。, 汤头#汤头, 6.5#6.5 6.5#6.0
R0617:S013, 第一道羊排的熟度刚刚好。, 羊排的熟度, 5.83#5.17
R0617:S015, 羊肉口感很嫩。, 羊肉口感, 6.38#5.88
R0617:S044, 整体来说除了餐厅比较挤了一点，其他不管服务或餐点都很不错。, 餐厅#服务#餐点, 4.83#5.5 6.83#6.33 6.83#6.33
R0618:S002, 他们有提供义式咖啡茶类手冲单品套餐以及下午茶系列，当天点的椪糖拿铁以及抹茶欧蕾真的是不错喝。, 椪糖拿铁#抹茶欧蕾, 6.67#6.67 6.67#6.67
R0618:S003, 但最吸引我们的还是店里超可爱的猫咪们。, 猫咪, 7.8#7.7
R0618:S020, 推荐必点椪糖拿铁，好喝的拿铁上头会铺上酥脆的椪糖。, 椪糖拿铁#椪糖拿铁#拿铁#椪糖, 6.67#6.17 6.67#6.33 6.67#6.17 6.67#5.83
R0618:S021, 拿铁喝起来顺口好喝。, 拿铁#拿铁, 7.0#6.67 6.83#6.67
R0618:S024, 重点是这里的饮品价格都不贵。, 饮品价格, 6.38#5.5
R0619:S005, 剥皮辣椒鸡汤真的也不错喝，辣椒不错吃。, 剥皮辣椒鸡汤#辣椒, 6.17#5.67 6.17#5.67
R0620:S007, 香肠切片微带酸，油豆腐有入味而高丽菜爽脆。, 香肠#油豆腐#高丽菜, 5.33#5.5 6.17#5.17 6.33#5.17
R0620:S008, 辣菜脯咸辣好下饭，甜不辣弹Ｑ。, 辣菜脯#辣菜脯#甜不辣, 6.38#6.0 6.62#6.38 6.62#6.38
R0620:S009, 米饭表现一般。, 米饭, 5.0#4.62
R0620:S011, 瘦肉稍干但有入味。, 瘦肉#瘦肉, 4.25#4.75 5.75#5.12
R0620:S020, 鸡腿外皮偏软无酥度。, 鸡腿外皮#鸡腿外皮, 4.5#4.75 4.25#4.5
R0620:S021, 鸡肉肉质一般也不算入味。, 鸡肉肉质#鸡肉, 5.0#5.0 4.5#6.0
R0620:S023, 部份近鸡骨处的鸡肉仍带血色。, 鸡肉, 3.38#5.0
R0622:S024, PIzza口味有多种，咸甜都有且价位不高。, PIzza口味#价位, 5.83#5.0 5.83#5.0
R0622:S036, 饼皮相当香。, 饼皮, 6.5#6.17
R0623:S006, 日间部目前是以炖煮蔬菜咖喱为主，也很平价。, 蔬菜咖喱, 6.17#5.67
R0623:S009, 咖喱一上桌超级香阿，香料味道很丰富且温和。, 咖喱#香料味道#香料味道, 8.0#8.25 7.75#7.75 6.75#6.25
R0623:S011, 酱汁中充满了各种蔬菜，很香甜。, 酱汁, 6.25#5.62
R0623:S016, 整体来说深夜食摊日间部的咖喱真的推，充满了惊艳感。, 咖喱#咖喱, 6.5#6.33 6.83#6.67
R0623:S017, 不辣不呛就是咖喱香气与好吃的蔬菜，价格也不贵。, 咖喱#咖喱#蔬菜#价格, 5.75#5.0 5.75#5.0 6.0#5.5 6.25#5.25
R0624:S015, 是一碗很日式的拉面，叉烧很嫩。, 拉面#叉烧, 6.0#6.33 6.5#6.67
R0630:S003, 大推鲔鱼起司口味，让人吃上一口就爱上的好味道。, 鲔鱼起司口味#鲔鱼起司口味#鲔鱼起司口味, 7.33#7.33 7.67#7.33 6.67#6.5
R0630:S022, 这里的蔬菜蛋饼真的是好吃。, 蔬菜蛋饼, 6.67#6.83
R0630:S023, 酥脆的蛋饼皮里包了满满的高丽菜和蛋液。, 蛋饼皮#高丽菜#蛋液, 6.0#5.25 6.0#5.25 6.0#5.25
R0636:S010, 多样且超级美味的蔬食料理。, 蔬食料理#蔬食料理, 6.75#6.12 7.62#7.25
R0636:S019, 舒肥鸡不干瘪，炒蛋恰到好处的湿润。, 舒肥鸡#炒蛋, 6.0#5.0 6.17#5.5
R0636:S020, 每一口都吃得到蛋的好品质。, 蛋, 6.38#5.62
R0637:S017, 炉烤肋眼牛排服务生毫不手软的大块现切。, 炉烤肋眼牛排, 6.67#5.83
R0637:S018, 牛排漂亮的粉色生熟适中。, 牛排#牛排, 5.75#5.62 5.88#5.38
R0637:S019, 肉质鲜嫩。, 肉质, 6.38#5.62
R0637:S033, 龙虾很新鲜，去壳也容易。, 龙虾, 7.0#6.38
R0645:S087, 牛肉串烧肉有点薄吃起来不太过瘾。, 牛肉串烧#牛肉串烧, 4.67#5.67 4.67#5.5
R0645:S089, 老实说鸟贵族的烧烤也是蛮咸的。, 烧烤, 4.33#5.0
R0645:S098, 炸鸡皮炸的非常的酥脆非常的干。, 炸鸡皮#炸鸡皮, 6.5#6.83 5.83#6.17
R0645:S102, 烤肉丸子普普通通。, 烤肉丸子, 5.0#4.83
R0645:S106, 老实说我觉得鸡腿串烧CP值真的高。, 鸡腿串烧CP值, 6.88#6.75
R0645:S107, 鸡腿串烧肉够大而且嫩又有弹性，多吃几串真的就能吃很饱。, 鸡腿串烧#鸡腿串烧#鸡腿串烧, 6.12#5.88 6.25#5.75 6.25#5.88
R0645:S125, 这牛排外面裹着一层面包粉看起来蛮粉嫩的，吃下去外皮酥脆卡滋卡滋真的好吃。, 牛排#外皮#牛排, 6.25#5.75 6.62#6.0 6.88#6.62
R0645:S151, 每种甜点看起来都是那么的精美那么地让人垂涎欲滴。, 甜点#甜点, 6.67#6.33 7.0#6.67
R0645:S162, 蕨饼超级软Q。, 蕨饼, 7.0#7.0
R0645:S200, 抹茶味道浓郁。, 抹茶味道, 6.5#6.38
R0646:S002, 火锅种类相当丰富，多达20多种锅物可以选择。, 火锅种类, 5.88#5.5
R0646:S025, 一定要来支好吃的霜淇淋奶香味超浓郁的啦。。, 霜淇淋奶香味, 7.33#7.17
R0649:S004, 这个无敌星星饭还满可爱的，饭是做成无敌星星形状。, 无敌星星饭, 6.75#6.5
R0650:S039, 薯条酥脆咸香不过干。, 薯条#薯条#薯条, 6.33#5.5 6.33#5.5 6.33#5.5
R0650:S040, 内里仍能吃到马铃薯的绵密感。, 马铃薯, 6.75#5.75
R0650:S041, BBQ香鸡翅是当天感觉较普通者。, BBQ香鸡翅, 5.0#5.0
R0650:S042, 鸡翅稍干靠外淋酱汁提味。, 鸡翅, 4.5#5.0
R0651:S001, 当时对九华楼烤鸭的CP值印象深刻。, 九华楼烤鸭的CP值, 6.38#6.12
R0651:S022, 茶叶依旧很清香, 茶叶, 6.12#5.5
R0651:S071, 鸭肉不干柴肉质细密。, 鸭肉#肉质, 6.0#6.17 6.33#6.17
R0651:S097, 鸡肉就略显普通。, 鸡肉, 5.0#5.25
R0652:S021, 豆腐虽然酥脆但不会干硬。, 豆腐#豆腐, 6.12#5.5 5.75#5.25
R0652:S027, 酸甜爽口的台式泡菜搭配脆皮臭豆腐好吃又大份，60元CP值超高!。, 台式泡菜#台式泡菜#臭豆腐#臭豆腐#CP值, 6.75#6.25 6.75#6.25 7.0#6.5 6.75#6.25 7.0#7.25
R0653:S018, 迎宾饮料及开胃小点很好吃。, 迎宾饮料#开胃小点, 6.67#6.5 6.67#6.5
R0654:S016, 麻油鸡锅看起来超好吃的。, 麻油鸡锅, 6.88#7.0
R0657:S041, 干贝一串三颗吃起来还OK不会太干，也还算鲜甜。, 干贝#干贝#干贝, 5.33#5.0 5.5#5.0 5.5#5.17
R0657:S053, 在送餐及收空盘的速度都蛮快的，服务算是不错。, 速度#服务, 6.0#5.17 5.83#5.5
R0657:S058, 烧肉还算可以但不会到惊艳，价格适中份量偏少。, 烧肉#烧肉#价格#份量, 5.0#4.75 5.0#5.0 5.0#4.75 4.0#4.75
R0659:S006, 臭豆腐的口感非常浓郁。, 臭豆腐的口感, 7.25#6.75
R0659:S009, 面线料多大碗，大蒜放好多很过瘾。, 面线#面线#大蒜#大蒜, 6.83#6.67 6.83#6.67 6.5#6.33 7.0#6.83
R0659:S013, 排骨汤也不错，鲜甜好喝。, 排骨汤#排骨汤#排骨汤, 6.25#6.0 6.5#6.12 6.62#6.38
R0659:S015, 臭豆腐60元外脆内软，大肠面线60元大蒜很过瘾。, 臭豆腐#大蒜, 7.0#6.38 7.25#6.62
R0660:S015, 而会特别提及是因为他们家连这些副菜也不马虎。, 副菜, 5.75#5.25
R0660:S020, 但过猫本身有挑过都很新鲜细嫩，完全没有粗硬的老梗。, 过猫, 6.5#6.75
R0660:S026, 米粒弹牙且黏Ｑ适中。, 米粒#米粒, 6.67#5.83 6.5#5.83
R0660:S027, 附上的味噌汤也好喝。, 味噌汤, 6.25#5.38
R0660:S028, 连水果也都很甜。, 水果, 6.25#5.88
R0660:S041, 鱼皮紧致干香。, 鱼皮#鱼皮, 6.0#5.17 6.0#5.17
R0660:S042, 里头肉质细嫩也保有水份。, 肉质#肉质, 6.33#5.5 6.33#5.5
R0660:S044, 尤其喜知次的脂肪特别肥美。, 喜知次的脂肪, 6.67#6.5
R0660:S046, 而且价格也不会太贵。, 价格, 6.12#5.0
R0379:S012, 肉质紧实又有弹性。, 肉质#肉质, 6.5#5.25 6.5#5.25
R0380:S078, 所以汤看起来浊浊的。, 汤, 4.5#4.88
R0380:S079, 喝下去的口感是蛮浓郁的。, 口感, 5.88#5.38
R0380:S083, 酱油和味噌的甘甜滋味也有表现出来。, 酱油#味噌, 6.25#5.88 6.25#5.88
R0380:S092, 汤的温度会偏凉一些。, 汤, 4.75#4.62
R0380:S100, 他们家面的份量也不少。, 面的份量, 6.0#5.25
R0380:S104, 而且辣度也够。, 辣度, 6.5#5.75
R0380:S106, 汤头有层次感。, 汤头, 6.38#5.38
R0380:S108, 蛮推他们家的辣椒酱。, 辣椒酱, 6.25#6.0
R0380:S113, 这烤鸡肉串真的烤得刚刚好。, 烤鸡肉串, 6.5#6.0
R0380:S114, 里面的肉汁汁液非常多。, 肉汁汁液, 6.75#6.62
R0380:S118, 只能说这烤鸡肉串真的表现极好。, 烤鸡肉串, 6.83#7.0
R0380:S130, 五黑家的用餐体验我是可以打接近满分的程度。, 五黑家的用餐体验, 7.5#6.8
R0381:S004, 亲友就说这间餐厅的外观真的非常漂亮。, 餐厅的外观, 6.67#6.83
R0381:S019, 碳佐麻里精品烧肉的用餐环境整个就是有质感。, 碳佐麻里精品烧肉的用餐环境, 7.17#6.5
R0381:S023, 因为套餐菜色真的多到摆不下啊啊!, 套餐菜色, 6.62#6.62
R0381:S040, 鸡骨高汤很有味道。, 鸡骨高汤, 6.3#6.0
R0381:S044, 柴鱼凉拌洋葱没有苦味。, 柴鱼凉拌洋葱, 5.88#5.25
R0381:S052, 就是好吃的鸡腿。, 鸡腿, 6.62#6.0
R0381:S064, 那个蒜头超好吃!!, 蒜头, 7.0#6.8
R0381:S077, 蜜饯坚果油醋沙拉吃起来非常开胃。, 蜜饯坚果油醋沙拉, 7.0#6.5
R0381:S089, 明太子鲜鱼米饼口感特别。, 明太子鲜鱼米饼口感, 6.5#6.67
R0381:S096, 其实肉都蛮多的。, 肉, 6.25#6.12
R0382:S003, 一样的贴心服务。, 服务, 5.88#5.38
R0382:S023, 白带鱼日本油菜花茶碗蒸的味道也是很好。, 白带鱼日本油菜花茶碗蒸的味道, 6.0#5.67
R0382:S026, 炸白带鱼味道有层次。, 炸白带鱼味道, 6.12#6.0
R0382:S027, 长崎黑鲔大腹肉蛮好吃。, 长崎黑鲔大腹肉, 6.33#6.17
R0382:S032, 鲭鱼寿司不会腥。, 鲭鱼寿司, 6.17#5.17
R0386:S001, 非常道地的豚骨鱼介汤头。, 豚骨鱼介汤头, 6.5#6.83
R0386:S008, 叉烧的表现不错。, 叉烧, 6.0#5.5
R0387:S001, 大碗白饭。, 白饭, 6.0#5.0
R0389:S019, 汤品味道挺淡的。, 汤品味道, 4.17#4.67
R0389:S029, 胡椒味稍微偏重一些。, 胡椒味, 4.75#5.38
R0389:S032, 真的蛮好吃的豆芽菜。, 豆芽菜, 7.0#7.0
R0389:S033, 脆度蛮不错的。, 脆度, 6.0#5.83
R0389:S035, 这道吃起来也是有满满的香气。, 香气, 6.0#5.38
R0389:S037, 但豆腐仍然保有软嫩的口感。, 豆腐, 6.0#5.33
R0389:S038, 再加上调味得很刚好。, 调味, 6.17#6.0
R0389:S041, 调味稍重一些。, 调味, 4.25#5.0
R0389:S044, 有满满九层塔的香气。, 九层塔的香气, 6.25#5.38
R0390:S006, 但味道真的很不错。, 味道, 6.5#6.67
R0390:S007, 羊肉超软嫩。, 羊肉, 6.75#6.5
R0390:S015, 口感非常丰富。, 口感, 6.83#6.67
R0390:S017, 吃起来的味道咸香。, 味道, 6.12#5.38
R0390:S018, 当归羊肉也不错吃。, 当归羊肉, 6.0#5.67
R0390:S019, 羊肉的口感真的非常软嫩。, 羊肉的口感, 6.88#6.88
R0390:S020, 当归汤头相当鲜甜。, 当归汤头, 6.67#6.83
R0391:S008, 鱼蛋吃起来脆脆的。, 鱼蛋, 6.12#5.38
R0391:S009, 口感和味道都很不错。, 口感#味道, 6.0#6.12 6.0#6.12
R0392:S003, 环境还蛮舒服的。, 环境, 6.38#5.88
R0392:S006, 店里的甜点击择也不少。, 甜点击择, 5.62#5.12
R0392:S012, 冰拿铁喝起来很香醇顺滑。, 冰拿铁, 6.5#6.67
R0392:S020, 戚风蛋糕体吃起来松软。, 戚风蛋糕体, 6.5#6.0
R0392:S021, 奶油也很轻盈。, 奶油, 6.0#5.62
R0393:S014, 闷肉调味偏淡一些。, 闷肉调味, 4.62#4.88
R0393:S027, 个人最爱的闷肉。, 闷肉, 7.25#7.5
R0393:S030, 闷肉口味带点甜。, 闷肉口味, 5.62#5.12
R0393:S031, 闷肉完全不油腻。, 闷肉, 6.0#5.88
R0393:S050, 金沙竹笋超美味。, 金沙竹笋, 7.0#7.0
R0393:S051, 咸香的金沙。, 金沙, 6.62#5.75
R0393:S055, 榄叶四季豆也是每次必点。, 榄叶四季豆, 7.33#7.33
R0393:S064, 这款汤非常够味。, 汤, 6.67#6.67
R0393:S067, 只有剥皮辣椒的咸香。, 剥皮辣椒, 6.38#5.75
R0393:S069, 汤头超棒。, 汤头, 7.0#6.8
R0393:S076, 虾子很好入口。, 虾子, 6.38#6.0
R0393:S079, 海石老很细嫩。, 海石老, 6.33#6.5
R0393:S080, 海石老清蒸后好美味。, 海石老, 6.5#6.5
R0393:S085, 炒臭豆腐大概是我唯一比较不喜欢的菜了。, 炒臭豆腐, 4.33#5.0
R0393:S086, 因为臭豆腐又臭又偏干。, 臭豆腐#臭豆腐, 3.67#4.83 4.0#4.67
R0393:S098, 因为金沙虾真的好吃。, 金沙虾, 6.5#6.5
R0394:S039, Espresso好喝。, Espresso, 6.0#5.62
R0394:S043, 大推脏脏冰摩卡。, 脏脏冰摩卡, 7.62#7.62
R0394:S058, 环境也很好。, 环境, 6.5#6.5
R0394:S061, 环境很一般。, 环境, 5.0#5.0
R0394:S066, 大推奶茶。, 奶茶, 7.25#7.12
R0394:S073, James House安静舒适的咖啡店。, James House, 6.67#6.33
R0398:S012, 在台北市这个价钱非常亲民。, 价钱, 7.25#7.0
R0398:S018, 汤头整体算好喝。, 汤头, 6.0#5.5
R0398:S019, 口感算札实。, 口感, 6.12#5.25
R0398:S027, 油豆腐外皮软嫩。, 油豆腐外皮, 6.33#5.83
R0399:S021, 肉片炒得不算香。, 肉片, 4.83#5.33
R0399:S028, 调味台区种类不算多。, 调味台区种类, 4.83#5.0
R0399:S032, 米饭粒粒分明。, 米饭, 5.88#5.38
R0399:S038, 菠菜新鲜。, 菠菜, 6.5#5.17
R0399:S045, 就是鱼肉带有土味。, 鱼肉, 4.17#5.17
R0399:S047, 滑蛋嫩度一般。, 滑蛋嫩度, 4.88#5.0
R0401:S049, 是挺好吃的轻食。, 轻食, 5.88#5.88
R0401:S055, 幸好抹茶奶酪红豆的风味佳。, 抹茶奶酪红豆, 6.5#5.88
R0403:S004, 汤头喝起来香香辣辣的。, 汤头, 6.5#5.17
R0403:S006, 味道相当不错唷。, 味道, 6.5#6.0
R0403:S008, 这间餐厅店内座位数量不多。, 座位, 4.88#5.38
R0403:S009, 价格非常便宜实惠。, 价格, 6.5#6.67
R0403:S018, 手工面条吃起来相当软Q。, 手工面条, 6.75#6.5
R0403:S019, 面条口感真的超赞的。, 面条口感, 7.5#7.5
R0403:S021, 面疙瘩味道真是不错。, 面疙瘩味道, 6.17#6.5
