ID, Sentence, Aspect, Valence_Mean, Arousal_Mean
R1680:S010, 茶冻很香。, 茶冻, 6.00, 5.67
R1681:S006, 猪排肉汁真是惊艳到我了。, 猪排肉汁, 6.62, 5.88
R1681:S011, 里面的炸猪排软嫩。, 炸猪排, 6.00, 5.50
R1681:S012, 炸猪排份量也是非常充足。, 炸猪排份量, 6.75, 6.50
R1682:S007, 咖喱汉堡肉丸便当咖喱实在太少。, 咖喱, 4.12, 5.12
R1683:S006, 甜点也不错吃。, 甜点, 6.00, 5.70
R1684:S006, 蒸蛋太难吃。, 蒸蛋, 3.33, 6.17
R1684:S007, 蒸蛋腥味很重。, 蒸蛋腥味, 4.00, 5.88
R1684:S009, 荞麦凉面那道好吃。, 荞麦凉面, 6.75, 6.12
R1684:S010, 还有餐具很用心。, 餐具, 6.50, 6.50
R1685:S000, 白饭超级难吃。, 白饭, 3.00, 5.70
R1685:S009, 主菜不错，但最后的甜点又很失败。, 主菜, 5.75, 5.25
R1685:S009, 主菜不错，但最后的甜点又很失败。, 甜点, 3.75, 5.75
R1685:S012, 至少吃完主菜印象还行。, 主菜印象, 5.50, 5.00
R1686:S005, 红咖喱的口味我蛮喜欢的。, 红咖喱的口味, 5.88, 5.50
R1687:S031, 入口后猪排充满肉汁。, 猪排, 6.50, 6.75
R1689:S002, 餐点部分长寿面线超级好吃。, 长寿面线, 7.00, 6.50
R1689:S003, 梅干扣肉卤得很软烂。, 梅干扣肉, 6.50, 6.50
R1689:S009, 咕咾肉皮酥内香。, 咕咾肉, 6.12, 5.50
R1689:S013, 肥肠酥脆大肠味道香。, 肥肠, 6.40, 5.80
R1689:S013, 肥肠酥脆大肠味道香。, 大肠味道, 6.30, 5.60
R1689:S016, 干扁四季豆炒的很厉害。, 干扁四季豆, 6.62, 6.25
R1689:S021, 松阪猪口感脆香。, 松阪猪口感, 6.00, 5.38
R1689:S022, 芋头相当浓密。, 芋头, 6.50, 6.38
R1689:S023, 金沙豆腐炒的很好吃。, 金沙豆腐, 6.75, 6.75
R1690:S005, 每样小菜都很好吃。, 小菜, 6.25, 5.88
R1690:S011, 麻油松阪猪赞不绝口。, 麻油松阪猪, 7.00, 7.38
R1690:S012, 盘菜调味稍油。, 盘菜调味, 4.33, 5.00
R1690:S014, 饮品也有很多选择。, 饮品, 6.75, 6.25
R1691:S003, 鸡肉偏柴。, 鸡肉, 4.50, 5.33
R1691:S005, 果律海大虾好吃。, 果律海大虾, 6.50, 5.50
R1691:S006, 凤梨虾球超好吃。, 凤梨虾球, 7.00, 6.67
R1691:S010, 手工香酥花枝虾饼外皮酥脆，内馅口感厚实带劲。, 手工香酥花枝虾饼外皮, 6.17, 5.33
R1691:S010, 手工香酥花枝虾饼外皮酥脆，内馅口感厚实带劲。, 内馅口感, 6.33, 5.50
R1691:S013, 麻油杏鲍松阪猪好吃。, 麻油杏鲍松阪猪, 6.50, 5.67
R1691:S014, 松阪猪富有弹度。, 松阪猪, 5.88, 5.38
R1691:S016, 白灼无骨牛拼香槟骨牛肉片很滑嫩。, 白灼无骨牛拼香槟骨牛肉片, 6.50, 6.33
R1691:S018, 糖醋排骨不柴。, 糖醋排骨, 5.67, 4.83
R1691:S019, 但香肠腊肠偏咸。, 香肠腊肠, 4.50, 4.75
R1691:S028, 酥炸银丝卷外酥内蓬松。, 酥炸银丝卷, 6.25, 5.88
R1691:S029, 陶芳炖汤山药排骨汤汤头清爽。, 陶芳炖汤山药排骨汤汤头, 6.17, 5.67
R1691:S031, 排骨炖得不够软烂。, 排骨, 4.88, 5.62
R1691:S032, 山药香气十足。, 山药香气, 5.25, 4.88
R1691:S034, 椰子粉极度难吃。, 椰子粉, 3.00, 6.88
R1691:S035, 凉糕椰香味清爽。, 凉糕椰香味, 5.88, 5.50
R3065:S006, 小卷三条大的才$120大推。, 小卷, 6.50, 6.83
R3066:S000, 东西算新鲜但份量超少。, 东西, 5.62, 5.25
R3066:S000, 东西算新鲜但份量超少。, 份量, 3.75, 5.62
R3066:S004, 炸大虾非常油但面衣及明虾本身口感还不错。, 炸大虾, 3.50, 5.00
R3066:S004, 炸大虾非常油但面衣及明虾本身口感还不错。, 面衣, 5.83, 5.50
R3066:S004, 炸大虾非常油但面衣及明虾本身口感还不错。, 明虾, 5.83, 5.50
R3066:S013, 海菜魩仔鱼丸汤要价150竟然只有三颗鱼丸，超级贵。, 海菜魩仔鱼丸汤, 3.38, 5.62
R3067:S000, 食物还可以但服务态度超差。, 食物, 5.50, 5.12
R3067:S000, 食物还可以但服务态度超差。, 服务态度, 3.12, 5.62
R3067:S001, 超级腥的海鲜我们跟他们说无法吃。, 海鲜, 3.00, 6.25
R3068:S000, 地道宜兰菜味道好份量足，服务又热情。, 味道, 5.75, 5.38
R3068:S000, 地道宜兰菜味道好份量足，服务又热情。, 份量, 5.62, 5.25
R3068:S000, 地道宜兰菜味道好份量足，服务又热情。, 服务, 6.00, 5.62
R3068:S004, 三星葱特别好吃，必须推荐。, 三星葱, 6.75, 6.75
R3068:S009, 八宝芋饼海菜吻仔鱼汤非常值得一试，樱花虾炒饭偏油。, 八宝芋饼海菜吻仔鱼汤, 6.75, 6.50
R3068:S009, 八宝芋饼海菜吻仔鱼汤非常值得一试，樱花虾炒饭偏油。, 樱花虾炒饭, 4.00, 4.75
R3068:S012, 连送的杏仁豆腐糖水都很讃。, 杏仁豆腐糖水, 6.50, 6.38
R3069:S002, 今菜都不错但没特别惊艳而且份量很少。, 菜, 5.50, 5.25
R3069:S002, 今菜都不错但没特别惊艳而且份量很少。, 份量, 4.75, 5.25
R3069:S009, 服务员都很客气这要赞美。, 服务员, 6.67, 6.17
R3070:S000, 渡小月餐厅真的是一家精彩丰富的餐厅。, 渡小月餐厅, 6.12, 5.75
R3070:S004, 如果您喜爱海鲜您绝不能错过他们的海鲜炒面。, 海鲜炒面, 7.50, 7.38
R3070:S006, 这道炒面融合了新鲜的海鲜。, 海鲜, 5.88, 5.50
R3070:S013, 汤底鲜美，牛肉嫩滑，搭配了丰富的配菜。, 汤底, 6.17, 5.83
R3070:S013, 汤底鲜美，牛肉嫩滑，搭配了丰富的配菜。, 牛肉, 6.17, 5.83
R3070:S013, 汤底鲜美，牛肉嫩滑，搭配了丰富的配菜。, 配菜, 6.17, 5.83
R3070:S036, 渡小月餐厅的菜单提供了多种精彩的选择。, 菜单, 5.62, 5.25
R3070:S044, 渡小月餐厅的糕渣绝对是令人难以抗拒的美味。, 糕渣, 7.25, 7.00
R3070:S051, 另一个不可错过的美味是西鲁肉。, 西鲁肉, 6.88, 7.00
R3070:S058, 渡小月餐厅的糕渣和西鲁肉都令人难以忘怀。, 糕渣, 6.67, 6.17
R3070:S058, 渡小月餐厅的糕渣和西鲁肉都令人难以忘怀。, 西鲁肉, 6.67, 6.17
R3072:S001, 咖喱炒面必点超好吃的，炒饭也不错。, 咖喱炒面, 6.50, 6.62
R3072:S001, 咖喱炒面必点超好吃的，炒饭也不错。, 炒饭, 6.00, 5.62
R3072:S009, 西鲁肉我觉得料很多但口味还好。, 料, 6.50, 6.00
R3072:S009, 西鲁肉我觉得料很多但口味还好。, 口味, 4.83, 4.33
R3073:S004, 当天二楼没有坐满所以上菜速度蛮快的。, 上菜速度, 6.00, 6.17
R3073:S015, 但是鱿鱼给太少了。, 鱿鱼, 4.00, 5.25
R3073:S016, 至于这次我最爱的一道是老菜脯鸡汤。, 老菜脯鸡汤, 6.88, 7.00
R3073:S018, 觉得渡小月的老菜脯鸡真的超级好吃。, 老菜脯鸡, 7.50, 7.33
R3073:S020, 鸡肉炖的软嫩，汤回甘好喝。, 鸡肉, 6.00, 5.67
R3073:S020, 鸡肉炖的软嫩，汤回甘好喝。, 汤, 6.67, 6.33
R3073:S023, 前菜部分，龙虾拼盘中规中矩。, 龙虾拼盘, 5.12, 5.00
R3073:S037, 这道的虾子太小只了。, 虾子, 3.62, 5.50
R3073:S044, 糕渣比起往年的调味简直悲剧。, 糕渣, 3.88, 5.62
R3074:S007, XO酱豆腐没特别感觉，不难吃也没到特别好吃。, XO酱豆腐, 5.25, 4.88
R3074:S008, 倒是炒饭真的很不错，颗粒分明香味都很足。, 炒饭, 6.33, 6.00
R3074:S008, 倒是炒饭真的很不错，颗粒分明香味都很足。, 香味, 6.17, 5.83
R3074:S010, 不过卜肉更让人印象深刻。, 卜肉, 7.00, 6.67
R3075:S007, 餐点虽然好吃，价位并不便宜。, 餐点, 6.33, 5.67
R3075:S007, 餐点虽然好吃，价位并不便宜。, 价位, 4.67, 5.17
R3075:S011, 鱼头放在桌上很让人惊艳，另外鸡汤也很美味。, 鱼头, 6.50, 6.33
R3075:S011, 鱼头放在桌上很让人惊艳，另外鸡汤也很美味。, 鸡汤, 6.50, 6.17
R3076:S001, 海菜布拉鱼好吃。, 海菜布拉鱼, 6.33, 5.50
R3077:S003, 看到有专属停车位很方便。, NULL, 6.25, 5.62
R3077:S012, 真的很谢谢这一番贴心的服务。, 服务, 6.00, 5.75
R3077:S021, 更满意是在最后的甜点。, 甜点, 6.62, 6.50
R3077:S022, 一口雪白的豆花真是美味极了。, 豆花, 7.50, 7.67
R3078:S005, 在地特产搭配师傅的巧手打造出极致的用餐体验。, 用餐体验, 7.25, 7.50
R3078:S026, 鱼的部份推荐清蒸红鱼，口感滑嫩。, 清蒸红鱼, 6.33, 6.00
R3078:S026, 鱼的部份推荐清蒸红鱼，口感滑嫩。, 口感, 6.00, 5.67
R3078:S031, 用餐相当舒服，会再访的店家。, 用餐, 6.25, 6.00
R3079:S009, 马头鱼非常新鲜。, 马头鱼, 6.50, 6.38
R3079:S012, 糯米椒炒松阪猪也很好吃，倒是白斩鸡稍贵了些。, 糯米椒炒松阪猪, 6.50, 6.00
R3079:S012, 糯米椒炒松阪猪也很好吃，倒是白斩鸡稍贵了些。, 白斩鸡, 4.50, 5.00
R3079:S019, 上菜速度快，服务人员态度也很好。, 上菜速度, 5.67, 5.17
R3079:S019, 上菜速度快，服务人员态度也很好。, 服务人员态度, 6.50, 6.00
R3082:S008, 菜色越来越差，根本不值得来吃了。, 菜色, 3.50, 5.50
R3082:S008, 菜色越来越差，根本不值得来吃了。, NULL, 3.30, 5.70
R3082:S013, 杏仁豆腐的味道不及格。, 杏仁豆腐的味道, 4.00, 5.50
R3084:S001, 菜色很丰富很精彩又好吃。, 菜色, 6.39, 6.39
R3085:S010, 我觉得味道就是中规中矩。, 味道, 5.00, 5.00
R3085:S014, 基本的白饭却是好干好硬。, 白饭, 4.19, 5.38
R3085:S016, 樱花虾炒饭也好油，米饭也是偏硬。, 樱花虾炒饭, 4.25, 4.75
R3085:S016, 樱花虾炒饭也好油，米饭也是偏硬。, 米饭, 4.25, 4.50
R3085:S036, 肋排就干硬，难咬下去会卡牙缝。, 肋排, 4.58, 4.58
R3087:S000, 第一次来吃渡小月每样餐点都很好吃完全没有踩雷。, 餐点, 6.75, 6.50
R3087:S008, 用餐服务真的很棒是会想再回访的餐厅。, 服务, 6.50, 6.00
R3087:S008, 用餐服务真的很棒是会想再回访的餐厅。, 餐厅, 6.50, 6.00
R3088:S012, 美中不足的大概就是三杯鸭。, 三杯鸭, 4.67, 5.17
R3088:S020, 要不是来之前已经有去吃面垫底了，四人份真的不够吃。, NULL, 3.75, 5.62
R3089:S002, 烤鸭握寿司夭寿好吃。, 烤鸭握寿司, 6.67, 6.33
R3090:S002, 宜兰葱真的好吃这点毫无悬念。, 宜兰葱, 6.88, 7.00
R3090:S005, 樱桃鸭握寿司最好吃也最惊艳的。, 樱桃鸭握寿司, 7.06, 7.25
R3090:S008, 鸭葱油拌水莲、空心菜两道有点食之无味。, 鸭葱油拌水莲, 4.12, 5.25
R3090:S008, 鸭葱油拌水莲、空心菜两道有点食之无味。, 空心菜, 4.12, 5.25
R3091:S005, 整体吃下来觉得偏油腻。, 整体, 4.25, 5.25
R3091:S008, 但前菜有八道，其中醉鸡不错吃。, 醉鸡, 5.67, 5.50
R3091:S011, 芋头西米露超浓郁很香，绿豆糕也好吃。, 芋头西米露, 6.58, 6.17
R3091:S011, 芋头西米露超浓郁很香，绿豆糕也好吃。, 绿豆糕, 6.50, 5.67
R3091:S016, 给三分是因为价格稍高，cp值不符合。, 价格, 4.25, 5.75
R3091:S016, 给三分是因为价格稍高，cp值不符合。, cp值, 4.00, 5.25
R3092:S000, 樱桃鸭真的很值得, 樱桃鸭, 6.50, 6.25
R3093:S006, 片鸭肉的调味就有点腻，水莲意外的好吃。, 片鸭肉的调味, 4.25, 5.25
R3093:S006, 片鸭肉的调味就有点腻，水莲意外的好吃。, 水莲, 6.75, 6.75
R3093:S010, 而且肉非常少基本上就是啃骨头。, 肉, 3.50, 4.88
R3093:S011, 至于大部分人都爱的鸭寿司真的很不喜欢。, 鸭寿司, 3.70, 5.10
R3093:S015, 最后白菜鸭汤则是偏油。, 白菜鸭汤, 4.83, 4.83
R3094:S002, 点六人套餐真心没有NG的菜，道道都满意。, 六人套餐, 6.50, 5.50
R3094:S004, 最惊艳除了烤鸭现卷现切的脆皮肉还有脆皮鸭皮握寿司。, 脆皮肉, 7.25, 7.38
R3094:S004, 最惊艳除了烤鸭现卷现切的脆皮肉还有脆皮鸭皮握寿司。, 脆皮鸭皮握寿司, 7.25, 7.38
R3096:S009, 但饮料就不予置评感觉很随便。, 饮料, 3.88, 5.88
R3097:S006, 装潢服务都有相当水准。, 装潢, 6.62, 6.38
R3097:S006, 装潢服务都有相当水准。, 服务, 6.62, 6.38
R3098:S003, 樱桃鸭握寿司吃超过2个会有油腻感。, 樱桃鸭握寿司, 3.88, 5.50
R3098:S007, 海鲜豆腐煲是我最推荐的一道菜。, 海鲜豆腐煲, 6.75, 6.75
R3099:S000, 恶质服务以不能外食为由拒绝客人带蛋糕为小孩庆生的冷血餐厅。, 服务, 2.83, 5.17
R3099:S000, 恶质服务以不能外食为由拒绝客人带蛋糕为小孩庆生的冷血餐厅。, 餐厅, 2.83, 5.17
R3099:S004, 餐点油腻难吃价格昂贵。, 餐点, 4.25, 5.08
R3099:S004, 餐点油腻难吃价格昂贵。, 价格, 4.67, 4.83
R3099:S007, CP值宇宙超级无敌霹雳低。, CP值, 2.38, 6.62
R3099:S017, 其他的菜量也都少得可怜。, 菜量, 3.62, 5.50
R3099:S025, 菜色真的烂到不行比一鸭三吃专卖店平均1/3水准都不到。, 菜色, 3.17, 6.33
R3099:S027, 高丽菜也普通到不行，随便中式合菜餐厅或海鲜餐厅都比这个好吃很多。, 高丽菜, 4.83, 6.50
R3099:S030, 鸭餐油到令人傻眼，肠胃不够强建议千万别吃。, 鸭餐, 3.75, 6.25
R3100:S004, 汤品大概是整桌菜色的败笔，油腻到喝一口就不想喝。, 汤品, 4.42, 5.17
R3100:S007, 特别要强调的是服务品质很差劲。, 服务品质, 3.83, 5.33
R3101:S001, 鸭皮寿司跟三星葱鸭卷蛮好吃的，其他的附餐料理比较普通。, 鸭皮寿司, 5.83, 6.00
R3101:S001, 鸭皮寿司跟三星葱鸭卷蛮好吃的，其他的附餐料理比较普通。, 三星葱鸭卷, 5.83, 6.00
R3101:S001, 鸭皮寿司跟三星葱鸭卷蛮好吃的，其他的附餐料理比较普通。, 附餐料理, 5.00, 5.33
R3101:S008, 附餐的饮料现榨柳橙汁，好喝到我想要多买个几瓶回家了。, 现榨柳橙汁, 6.50, 5.67
R3102:S009, 导致整体吃起来实在过于腻口。, 整体, 4.67, 4.50
R3102:S022, 煲鸭汤很香很浓郁，我很喜欢。, 煲鸭汤, 6.50, 5.67
R3102:S024, 里头的白菜炖得软烂且吸满了汤头的精华真的很赞。, 白菜, 6.80, 7.00
R3102:S038, 红楼中餐厅这个樱桃霸王鸭五吃的套餐以四个人吃来说真的不贵。, 樱桃霸王鸭五吃, 6.62, 6.25
R3103:S006, 服务人员的态度普遍都不是很到位。, 服务人员的态度, 4.38, 5.25
R3103:S013, 整体用餐感受不是太好。, 用餐感受, 4.25, 4.88
R3104:S014, 汤品的部分非常推荐，味道很浓郁。, 汤品, 6.75, 6.50
R3104:S014, 汤品的部分非常推荐，味道很浓郁。, 味道, 6.50, 6.25
R3105:S004, 先提唯一美中不足的是水莲，有一些苦味。, 水莲, 4.75, 5.38
R3105:S013, 主菜里面最爱的绝对是握寿司。, 握寿司, 7.62, 7.50
R3105:S023, 绿豆糕跟最后热的紫米粥都超赞，吃到很满足。, 绿豆糕, 6.33, 6.33
R3105:S023, 绿豆糕跟最后热的紫米粥都超赞，吃到很满足。, 紫米粥, 6.33, 6.33
R3106:S003, 虽然价位不便宜但份量十足。, 价位, 4.50, 5.83
R3106:S003, 虽然价位不便宜但份量十足。, 份量, 6.33, 6.17
R3107:S005, 鸭汤真的太油了，喝完要一直喝解油腻的茶跟咖啡。, 鸭汤, 3.75, 6.12
R3107:S008, 桌子也偏小，服务以价位及酒店等级来说真的不合格。, 桌子, 4.25, 5.00
R3107:S008, 桌子也偏小，服务以价位及酒店等级来说真的不合格。, 服务, 3.38, 5.50
R3108:S003, 这里是我在金门最合胃口的牛肉面。, 牛肉面, 6.83, 6.50
R3109:S001, 牛肉很多但有些部位比较柴。, 牛肉, 5.38, 5.62
R3110:S006, 综合卤味跟葱饼都非常推荐大家品尝。, 综合卤味, 7.00, 7.38
R3110:S006, 综合卤味跟葱饼都非常推荐大家品尝。, 葱饼, 7.12, 7.50
R3110:S007, 但店内位置不多座位也比较挤一点。, 位置, 4.50, 4.67
R3110:S007, 但店内位置不多座位也比较挤一点。, 座位, 4.67, 4.33
R3111:S019, 牛肚非常棒有弹性又有些脆度。, 牛肚, 6.67, 6.33
R3112:S000, 牛肉肉质偏硬，没冷气故环境较闷热。, 牛肉肉质, 4.38, 5.50
R3112:S000, 牛肉肉质偏硬，没冷气故环境较闷热。, 环境, 4.38, 5.00
R3113:S004, 牛肉每块都超级大块又有厚度。, 牛肉, 6.19, 6.00
R3113:S006, 面是比较粗的面条，份量也给超多超多。, 份量, 6.50, 6.12
R3114:S004, 整体口味虽较重但真的好吃。, 口味, 4.75, 5.25
R3114:S004, 整体口味虽较重但真的好吃。, NULL, 6.25, 6.25
R3114:S010, 如果敢吃辣还可以配看看桌上放的辣椒酱很够味。, 辣椒酱, 6.50, 6.50
R3115:S010, 非常推荐半肉半筋牛肉面，汤头味道带点淡淡的中药香。, 半肉半筋牛肉面, 7.12, 7.50
R3120:S000, 老爹牛肉面是在地金门人超推荐的。, 老爹牛肉面, 7.12, 7.38
R3121:S002, 整体汤头跟面都超级合我胃口。, 汤头, 7.00, 6.50
R3121:S002, 整体汤头跟面都超级合我胃口。, 面, 7.00, 6.50
R3124:S000, 招牌牛肉面100元肉块大又多。, 肉块, 5.62, 5.25
R3126:S002, 这绝对是一碗值得一提的牛肉面。, 牛肉面, 6.38, 5.75
R3131:S008, 汤头很棒非常鲜甜。, 汤头, 6.62, 6.25
R3131:S016, 每一碗份量都很大，以这样的价钱算是佛心。, 份量, 6.25, 5.75
R3131:S016, 每一碗份量都很大，以这样的价钱算是佛心。, 价钱, 5.88, 5.62
R3132:S006, 像汤一样喝起来很顺口。, NULL, 6.62, 6.62
R3133:S000, 店家服务态度很差感觉店家都只想接团客生意对散客爱理不理的。, 店家服务态度, 2.67, 6.67
R3133:S006, 餐点口味也很普通，上餐的速度也很慢。, 口味, 4.75, 6.00
R3133:S006, 餐点口味也很普通，上餐的速度也很慢。, 上餐的速度, 4.25, 5.88
R3133:S008, 加上店家态度太差整体顾客体验感不佳。, 店家态度, 3.50, 5.38
R3133:S008, 加上店家态度太差整体顾客体验感不佳。, 顾客体验感, 3.88, 4.50
R3134:S005, 真是绝妙的组合一口油条一口粥感觉超好吃。, NULL, 7.00, 6.50
R3134:S009, 这家店门口的空间非常宽敞，停车非常方便。, 空间, 6.50, 6.00
R3134:S009, 这家店门口的空间非常宽敞，停车非常方便。, 停车, 6.38, 6.00
R3137:S009, 但猪肝偏硬，口感不是很习惯。, 猪肝, 4.62, 5.25
R3137:S009, 但猪肝偏硬，口感不是很习惯。, 口感, 4.38, 5.50
R3138:S007, 肉丸和鱼丸也好吃。, 肉丸, 6.33, 5.50
R3138:S007, 肉丸和鱼丸也好吃。, 鱼丸, 6.33, 5.50
R3139:S001, 鱼块我只有吃到一块吃起来有点咸。, 鱼块, 4.25, 5.62
R3139:S004, 算是蛮新鲜的猪肝不会有可怕的猪臭味。, 猪肝, 6.00, 5.67
R3139:S009, 粥是真的完全跟汤一样单喝很好喝。, 粥, 6.62, 6.25
R3140:S019, 咸饼不错吃，外皮酥酥的内馅刚刚好。, 咸饼, 6.33, 5.67
R3140:S019, 咸饼不错吃，外皮酥酥的内馅刚刚好。, 外皮, 6.00, 5.50
R3140:S019, 咸饼不错吃，外皮酥酥的内馅刚刚好。, 内馅, 5.67, 5.17
R3141:S009, 广东粥真的好吃，不同于本岛的口感大推。, 广东粥, 6.92, 6.92
R3143:S002, 等候时间长的不可思议，同行者都吃完了而我们桌尚未上菜。, 等候时间, 3.75, 4.88
R3147:S009, 猪肝煮得刚刚好非常好吃。, 猪肝, 7.00, 6.67
R3148:S003, 上餐点的速度不是很快。, 上餐点的速度, 4.75, 5.12
R3148:S005, 乌龙汤面的汤头喝得出柴鱼昆布味道但有点太咸。, 汤头, 4.25, 5.50
R3149:S005, 感觉内部环境有点陈旧但气氛很好。, 环境, 4.50, 5.50
R3149:S005, 感觉内部环境有点陈旧但气氛很好。, 气氛, 6.75, 6.25
R3149:S007, 炸猪排有点干，白饭有点太湿，CP值不算高。, 炸猪排, 4.75, 4.75
R3149:S007, 炸猪排有点干，白饭有点太湿，CP值不算高。, 白饭, 4.75, 4.75
R3149:S007, 炸猪排有点干，白饭有点太湿，CP值不算高。, CP值, 4.75, 4.50
R3150:S007, 定食的生鱼片不太新鲜，友人拉肚子了。, 生鱼片, 4.00, 5.50
R3150:S009, 猪排普通，友人说皮有点厚。, 猪排, 5.00, 5.00
R3150:S009, 猪排普通，友人说皮有点厚。, 皮, 4.67, 5.17
R3150:S012, 烧肉的肉不嫩味道普通。, 肉, 4.50, 4.83
R3150:S012, 烧肉的肉不嫩味道普通。, 味道, 5.00, 4.83
R3150:S018, 餐点不优但气氛还不错。, 餐点, 3.50, 6.00
R3150:S018, 餐点不优但气氛还不错。, 气氛, 5.75, 5.25
R3151:S001, 餐厅内座位蛮多也蛮大的。, 座位, 6.00, 5.75
R3151:S012, 另外朋友有人点了豚排定食，感觉吃起来是比较柴了一点。, 豚排定食, 4.17, 5.00
R3153:S009, 店员讲话非常温柔带位也很专业喔。, 店员, 6.25, 5.75
R3158:S003, 豆腐很好吃，味增汤的味道浓郁料满满。, 豆腐, 6.50, 6.75
R3158:S003, 豆腐很好吃，味增汤的味道浓郁料满满。, 味增汤的味道, 6.00, 5.75
R3158:S003, 豆腐很好吃，味增汤的味道浓郁料满满。, 料, 6.25, 5.75
R3158:S005, 重点鲣鱼超好吃有一个很特别的稻焦香味。, 鲣鱼, 7.00, 6.50
R3161:S004, 我点的唐扬炸鸡块咖喱的饭就有点少。, 饭, 3.88, 4.88
R3162:S000, 刺身定食生鱼片超新鲜，青𫠐及甜虾超甜美。, 刺身定食生鱼片, 6.50, 6.17
R3162:S000, 刺身定食生鱼片超新鲜，青𫠐及甜虾超甜美。, 青𫠐, 6.50, 6.17
R3162:S000, 刺身定食生鱼片超新鲜，青𫠐及甜虾超甜美。, 甜虾, 6.50, 6.17
R3162:S004, 姜汁猪肉真是绝品。, 姜汁猪肉, 7.30, 7.50
R3163:S002, 生鱼片很新鲜好吃是我喜欢的鱼类，份量也不少。, 生鱼片, 6.50, 5.92
R3163:S002, 生鱼片很新鲜好吃是我喜欢的鱼类，份量也不少。, 份量, 5.67, 5.33
R3163:S004, 烤煎鲭鱼也是好吃，正常发挥的鲭鱼。, 烤煎鲭鱼, 6.50, 5.50
R3163:S011, 豆腐非常入味，味噌汤口味比较重连我算是吃比较咸的也没办法喝完。, 豆腐, 7.00, 7.00
R3163:S011, 豆腐非常入味，味噌汤口味比较重连我算是吃比较咸的也没办法喝完。, 味噌汤口味, 4.50, 5.50
