ID, Sentence, Aspect, Valence_Mean, Arousal_Mean
R1617:S057, 主廚精選拼盤味道不錯。, 主廚精選拼盤味道, 5.80, 5.20
R1617:S060, 綠竹筍沙拉這個十分驚艷。, 綠竹筍沙拉, 6.50, 6.25
R1617:S061, 綠竹筍爽脆多汁。, 綠竹筍, 6.25, 5.88
R1617:S066, 鳳梨的味道不太突出。, 鳳梨的味道, 4.83, 5.33
R1617:S069, 口感還是挺軟綿。, 口感, 6.25, 6.00
R1617:S079, 剝皮魚肉質厚實。, 剝皮魚肉質, 6.00, 5.50
R1617:S095, 魚肉不算很滑嫩。, 魚肉, 4.75, 5.12
R1617:S097, 滑豆腐很溫潤。, 滑豆腐, 6.17, 5.50
R1617:S098, 古早味炒米粉這道是最期待的菜。, 古早味炒米粉, 6.50, 6.00
R1617:S102, 配料比想像中多。, 配料, 6.25, 5.62
R1617:S109, 東方美人茶銀耳蜜珍珠這款甜品很驚艷。, 東方美人茶銀耳蜜珍珠, 7.00, 6.50
R1617:S110, 東方美人茶銀耳蜜珍珠很潤喉很順口。, 東方美人茶銀耳蜜珍珠, 6.75, 6.12
R1617:S111, 水果本身品質已不錯。, 水果, 5.80, 5.30
R1618:S010, 蔥燒豬肋排肉身很柴。, 蔥燒豬肋排肉身, 4.62, 4.62
R1618:S012, 烏魚子炒飯水份過多。, 烏魚子炒飯水份, 4.38, 5.12
R1618:S020, 炒水蓮調味方面非常平淡。, 炒水蓮調味, 4.75, 5.00
R1619:S015, 餐點味道都符合預期。, 餐點味道, 5.62, 5.38
R1621:S003, 豬肋排很軟。, 豬肋排, 6.62, 6.12
R1621:S006, 五柳枝調味很好吃，但赤鯮略微偏硬。, 五柳枝調味, 6.25, 6.50
R1621:S006, 五柳枝調味很好吃，但赤鯮略微偏硬。, 赤鯮, 4.25, 4.75
R1621:S008, 海鮮米糕很新鮮。, 海鮮米糕, 6.12, 5.62
R1621:S009, 螺肉蒜跟一般偏甜口味不一樣我個人很喜歡。, 螺肉蒜, 6.38, 6.25
R1621:S013, 飯後的水果非常甜，甜點也很棒。, 水果, 6.83, 6.83
R1621:S013, 飯後的水果非常甜，甜點也很棒。, 甜點, 6.67, 6.17
R1622:S009, 就算是炸物也不油膩。, 炸物, 5.67, 5.33
R1622:S015, 口感像是麻糬甜湯一樣很不錯。, 口感, 5.75, 5.38
R1624:S008, 菜色表現都算不錯。, 菜色表現, 5.67, 5.50
R1624:S009, 最令我印象深刻的是蓬萊閣蔥㸆豬肋排。, 蓬萊閣蔥㸆豬肋排, 6.50, 6.33
R1624:S010, 豬肋排醬汁入味。, 豬肋排醬汁, 5.75, 5.25
R1624:S017, 佛跳牆湯底夠厚實但不混濁配料豐富。, 佛跳牆湯底, 5.75, 5.12
R1624:S017, 佛跳牆湯底夠厚實但不混濁配料豐富。, 配料, 6.25, 5.50
R1627:S012, 裡面讓人覺得比較沒那麼驚艷的是他的甜點。, 甜點, 4.88, 5.00
R1628:S007, 餐點很精緻。, 餐點, 6.12, 5.50
R1628:S012, 但我對餐點的印象真是不太好。, 餐點的印象, 3.67, 6.33
R1629:S008, 但餐點價錢也不平價。, 餐點價錢, 4.12, 5.50
R1630:S007, 而且菜品選擇多。, 菜品選擇, 5.88, 5.38
R1630:S009, 餐廳廁所也乾淨。, 餐廳廁所, 5.75, 5.25
R1631:S004, 漢堡肉咬下去都是筋超難咬。, 漢堡肉, 3.50, 5.67
R1631:S006, 而且漢堡一整個很沒有味道。, 漢堡, 4.12, 5.50
R1631:S007, 不過早午餐的熱壓吐司不錯吃可以點。, 熱壓吐司, 6.38, 5.88
R1631:S008, 加購的套餐濃湯很好喝。, 套餐濃湯, 6.25, 6.50
R1631:S010, 油醋沙拉好吃。, 油醋沙拉, 6.50, 5.88
R1632:S012, 牛排熟度也是剛剛好的。, 牛排熟度, 5.50, 5.00
R1634:S001, 餐點沒有特別驚艷的地方。, 餐點, 4.62, 5.25
R1634:S002, 義大利麵彈牙好吃。, 義大利麵, 6.67, 6.00
R1634:S006, 但是餐廳的沙發感覺不是很乾淨。, 餐廳的沙發, 4.38, 5.12
R1635:S007, 燉飯的蝦子很新鮮。, 蝦子, 6.12, 5.88
R1635:S008, 濃湯濃郁好喝。, 濃湯, 6.50, 6.25
R1635:S010, 德國豬腳沒有特別驚艷。, 德國豬腳, 5.25, 5.00
R1635:S011, 兒童樂園的蜜糖吐司非常的好吃。, 兒童樂園的蜜糖吐司, 7.00, 6.88
R1635:S013, 蔓越莓氣泡飲還不錯喝。, 蔓越莓氣泡飲, 6.00, 5.50
R1636:S009, 餐廳人員服務有待加強。, 餐廳人員服務, 3.83, 5.00
R1637:S005, 餐點種類非常多樣。, 餐點種類, 6.33, 6.17
R1637:S010, 低溫慢烤美式醬燒豬肋排超大份。, 低溫慢烤美式醬燒豬肋排, 6.50, 6.00
R1637:S011, 低溫慢烤美式醬燒豬肋排烤的骨肉分離醬汁也夠味。, 低溫慢烤美式醬燒豬肋排, 6.00, 5.17
R1637:S011, 低溫慢烤美式醬燒豬肋排烤的骨肉分離醬汁也夠味。, 醬汁, 6.00, 5.17
R1638:S003, 點了鴨胸義大利麵跟松阪豬燉飯感覺還不錯。, 鴨胸義大利麵, 5.67, 5.33
R1638:S003, 點了鴨胸義大利麵跟松阪豬燉飯感覺還不錯。, 松阪豬燉飯, 5.67, 5.33
R1638:S006, 讓我喜歡的是燉飯。, 燉飯, 6.00, 5.62
R1638:S007, 燉飯口味剛剛好。, 燉飯口味, 5.50, 5.12
R1638:S008, 松阪豬好吃。, 松阪豬, 6.25, 5.50
R1639:S028, 生菜清脆甘甜。, 生菜, 6.38, 6.12
R1639:S031, 這間咖啡廳空間真的很大。, 空間, 6.17, 6.17
R1640:S000, 咖啡廳人員服務態度都還不錯。, 服務態度, 6.00, 5.62
R1641:S001, 非常推薦香煎舒肥履歷豬戰斧。, 香煎舒肥履歷豬戰斧, 7.00, 7.12
R1641:S002, 松子羅勒青醬鴨胸義大利麵非常好吃。, 松子羅勒青醬鴨胸義大利麵, 7.00, 6.67
R1641:S003, 而且餐廳氣氛很棒。, 餐廳氣氛, 6.33, 6.50
R1641:S004, 但餐廳服務人員的態度真的是欠佳。, 餐廳服務人員的態度, 3.12, 5.00
R1642:S006, 點了龍蝦蝦膏干貝燉飯不錯吃。, 龍蝦蝦膏干貝燉飯, 6.00, 5.67
R1642:S009, 大蝦風味不錯。, 大蝦風味, 5.75, 5.50
R1642:S010, 干貝也蠻好吃的。, 干貝, 6.00, 5.70
R1642:S011, 但燉飯就有些膩口。, 燉飯, 4.50, 4.75
R1642:S012, 燉飯份量也算多。, 燉飯份量, 5.88, 5.12
R1643:S004, 前菜點的雞翅味道入味好吃。, 雞翅味道, 5.88, 5.38
R1643:S008, 清炒辣蛤蜊義大利麵好吃。, 清炒辣蛤蜊義大利麵, 5.88, 5.50
R1643:S011, 不過義大利麵味道都蠻不錯的。, 義大利麵味道, 6.00, 5.25
R1643:S012, 燉飯也很有層次。, 燉飯, 6.12, 5.62
R1643:S015, 鬆餅原料是都還蠻不錯的。, 鬆餅原料, 6.00, 5.33
R1645:S002, 海陸大拼盤超級澎湃。, 海陸大拼盤, 7.00, 7.00
R1645:S011, 香煎鮭魚肉口感軟嫩。, 香煎鮭魚肉口感, 5.88, 5.50
R1645:S012, 麵體煮得很剛好。, 麵體, 6.00, 6.25
R1645:S014, 整體來說餐廳環境相當清幽。, 餐廳環境, 6.25, 5.62
R1646:S011, 餐點品項豐富。, 餐點品項, 6.00, 5.70
R1646:S019, 尤其主餐份量很大。, 主餐份量, 6.00, 5.50
R1646:S025, 尤其漢堡覺得超美味。, 漢堡, 7.30, 7.20
R1647:S009, 店家調味我個人吃起來較不合口味。, 調味, 4.00, 5.62
R1647:S010, 紅醬海鮮披蕯的餅皮很薄脆。, 紅醬海鮮披蕯的餅皮, 6.17, 6.00
R1648:S012, 餐點用料滿滿。, 餐點用料, 6.50, 5.50
R1648:S014, 餐點物超所值。, 餐點, 6.50, 6.00
R1649:S003, 酥皮濃湯非常好喝。, 酥皮濃湯, 6.83, 7.00
R1649:S005, 主餐義大利麵讓我太驚艷了。, 義大利麵, 7.00, 7.00
R1649:S007, 麵條軟硬度我超愛。, 麵條軟硬度, 7.00, 6.88
R1649:S008, 蝦子也好新鮮。, 蝦子, 6.17, 5.83
R1649:S012, 義式冰奶茶非常順口好喝。, 義式冰奶茶, 7.00, 6.83
R1650:S005, 清湯口感層次豐富。, 清湯口感層次, 6.12, 5.62
R1650:S007, 今天的點的主餐火烤墨魚頓飯超好吃。, 火烤墨魚頓飯, 7.17, 7.00
R1650:S014, 墨魚的火烤香氣聞起來就非常開胃。, 墨魚的火烤香氣, 6.75, 6.38
R1650:S015, 光是切開就知道墨魚的鮮嫩。, 墨魚, 6.20, 6.00
R1650:S021, 飯粒口感爽口不膩。, 飯粒口感, 6.33, 5.67
R1651:S001, 桂圓紅棗茶真的有夠甜。, 桂圓紅棗茶, 6.25, 6.25
R1651:S002, 水果茶也很甜。, 水果茶, 6.25, 6.38
R1651:S006, 吃的方面墨魚火烤好吃。, 墨魚, 5.88, 5.12
R1651:S007, 干貝更好吃。, 干貝, 6.75, 6.12
R1651:S008, 酥皮濃湯我覺得滿分。, 酥皮濃湯, 7.50, 6.75
R1652:S000, 青醬蛤蜊義大利麵是我非常推薦的菜色之一。, 青醬蛤蜊義大利麵, 6.62, 6.62
R1652:S001, 麵條做得非常軟嫩。, 麵條, 6.25, 5.75
R1652:S003, 海鮮焗飯味道非常開胃。, 海鮮焗飯味道, 6.75, 6.62
R1652:S004, 上面的海鮮非常新鮮。, 海鮮, 6.50, 6.12
R1652:S005, 焗飯的味道也非常香。, 焗飯的味道, 6.75, 6.75
R1652:S006, 整道菜非常有層次感。, 整道菜, 6.62, 6.50
R1652:S009, 甜點焦糖布丁非常濃郁。, 焦糖布丁, 6.50, 6.33
R1652:S010, 焦糖布丁口感非常滑順。, 焦糖布丁口感, 6.62, 6.25
R1652:S015, 托斯卡尼尼義大利餐廳服務非常周到。, 服務, 6.50, 6.25
R1653:S002, 獨家的鮪魚抹醬超好吃。, 鮪魚抹醬, 7.50, 7.25
R1653:S003, 松露燉飯好吃。, 松露燉飯, 6.50, 5.67
R1653:S005, 濃湯也是很好吃。, 濃湯, 6.67, 6.17
R1653:S006, 我覺得餐廳氣氛很不錯。, 餐廳氣氛, 6.62, 6.50
R1653:S008, 鮪魚醬實在太好吃了。, 鮪魚醬, 7.75, 7.50
R1656:S003, 炸魚條的呈現令人失望。, 炸魚條, 3.17, 5.83
R1656:S004, 炸魚條油耗味重到蓋過食材味道。, 炸魚條油耗味, 3.33, 4.83
R1659:S001, 托斯卡尼尼餐點品質都還不錯。, 餐點品質, 6.25, 6.00
R1659:S003, 干貝海鮮義大利麵很喜歡。, 干貝海鮮義大利麵, 6.75, 6.38
R1659:S004, 麵條有入味。, 麵條, 6.12, 5.50
R1659:S006, 托斯卡尼尼服務態度很好。, 服務態度, 6.50, 6.17
R1662:S000, 餐廳環境舒適明亮。, 餐廳環境, 6.00, 5.17
R1662:S004, 主餐的深海墨魚墨汁義大利麵用料實在。, 深海墨魚墨汁義大利麵用料, 6.00, 5.67
R1662:S005, 美中不足的是魷魚很鹹。, 魷魚, 4.38, 5.25
R1665:S006, 義大利麵和燉飯表現都很不錯。, 義大利麵, 6.00, 5.50
R1665:S006, 義大利麵和燉飯表現都很不錯。, 燉飯, 6.00, 5.50
R1665:S007, 麵包每次都烤得酥脆。, 麵包, 6.00, 5.50
R1665:S009, 沙拉菜葉都蠻新鮮的。, 沙拉菜葉, 6.17, 6.17
R1665:S011, 另外每次來都必點就是他家的酥皮濃湯。, 酥皮濃湯, 6.50, 6.25
R1665:S012, 酥皮外層有如餅乾般酥脆。, 酥皮外層, 6.17, 5.17
R1665:S019, 而且甜點意外地很不錯。, 甜點, 6.25, 5.75
R1665:S022, 餐點味道很不錯。, 餐點味道, 6.62, 6.38
R1666:S009, 食物品質無雷。, 食物品質, 5.38, 4.88
R1667:S001, 手工麵包好吃。, 手工麵包, 6.50, 5.67
R1667:S002, 青醬義大利麵麵條很難咬。, 麵條, 3.83, 6.50
R1667:S003, 青醬有點太油。, 青醬, 4.00, 5.30
R1667:S004, 焗烤海鮮飯白醬水水的。, 白醬, 4.00, 5.50
R1667:S008, 起司蛋糕很乾硬。, 起司蛋糕, 3.80, 5.20
R1668:S013, 我喜歡紅咖哩燒豬排。, 紅咖哩燒豬排, 6.38, 5.75
R1668:S016, 肉很入味。, 肉, 6.62, 6.75
R1669:S004, 熱茶還不錯。, 熱茶, 5.50, 5.50
R1669:S006, 這次點大阪燒豬排還滿好吃的。, 大阪燒豬排, 5.88, 5.38
R1669:S008, 肉質還算不錯。, 肉質, 6.00, 5.17
R1669:S011, 餐點價格略略小貴。, 餐點價格, 4.33, 5.17
R1670:S002, 高麗菜很好吃。, 高麗菜, 6.50, 6.00
R1670:S003, 焗烤咖哩豬排蠻好吃的。, 焗烤咖哩豬排, 6.33, 6.00
R1670:S004, 蕎麥麵Q彈。, 蕎麥麵, 6.00, 5.38
R1670:S006, 味噌湯味道不是很好。, 味噌湯味道, 4.00, 5.50
R1671:S004, 茶碗蒸有夠水。, 茶碗蒸, 3.75, 5.88
R1671:S007, 豬排的表現算標準。, 豬排的表現, 5.62, 5.38
R1671:S008, 炸物炸的難吃。, 炸物, 2.83, 6.67
R1671:S009, 唯一推薦味噌湯。, 味噌湯, 6.38, 6.12
R1671:S020, 餐廳服務真的是太積極了。, 餐廳服務, 6.50, 6.50
R1672:S005, 蕎麥冷麵很有彈性。, 蕎麥冷麵, 6.00, 5.62
R1672:S007, 但豬排炸的有些偏老。, 豬排, 4.38, 5.50
R1673:S007, 餐廳略顯服務不夠周到。, 服務, 4.50, 5.25
R1673:S008, 雞排及豬排都炸的很酥脆。, 雞排, 6.67, 6.33
R1673:S008, 雞排及豬排都炸的很酥脆。, 豬排, 6.50, 6.33
R1674:S000, 高麗菜絲新鮮好吃。, 高麗菜絲, 6.00, 5.33
R1674:S003, 蕎麥麵口感有嚼勁。, 蕎麥麵口感, 5.62, 5.25
R1674:S005, 豬排肉質有點太老了。, 豬排肉質, 4.00, 5.50
R1674:S006, 紅咖哩一點也不濃郁。, 紅咖哩, 3.62, 5.62
R1674:S008, 蒸蛋也沒什麼味道。, 蒸蛋, 4.50, 4.67
R1674:S009, 味增湯還算不錯。, 味增湯, 5.67, 5.33
R1674:S010, 最後草莓寒天凍很好吃。, 草莓寒天凍, 6.83, 6.33
R1675:S007, 雞排炸的剛好。, 雞排, 6.00, 5.00
R1675:S008, 豬排酥脆不失軟嫩。, 豬排, 6.33, 6.00
R1675:S011, 拉麵湯頭讚，麵條也Q。, 拉麵湯頭, 6.50, 5.50
R1675:S011, 拉麵湯頭讚，麵條也Q。, 麵條, 5.75, 5.00
R1676:S009, 高麗菜絲真的不是很愛。, 高麗菜絲, 3.80, 5.30
R1676:S010, 相撲火鍋沒有很驚艷。, 相撲火鍋, 4.00, 5.50
R1676:S011, 還是推薦大家吃豬排餐。, 豬排餐, 6.25, 5.50
R1679:S002, 厚切炸豬排的豬排大塊。, 厚切炸豬排, 5.88, 5.25
R1679:S004, 高麗菜絲有爽脆。, 高麗菜絲, 6.17, 6.00
R1679:S005, 白飯也蠻好吃。, 白飯, 6.67, 6.17
R1679:S009, 甜點味道都太淡。, 甜點味道, 4.25, 5.00
R1680:S003, 豬排夠厚。, 豬排, 6.00, 5.17
R1680:S005, 可惜蒸蛋味道太淡。, 蒸蛋味道, 4.33, 4.83
R1680:S006, 味噌湯料很多。, 味噌湯料, 6.25, 6.00
R1680:S010, 茶凍很香。, 茶凍, 6.00, 5.67
R1681:S006, 豬排肉汁真是驚艷到我了。, 豬排肉汁, 6.62, 5.88
R1681:S011, 裡面的炸豬排軟嫩。, 炸豬排, 6.00, 5.50
R1681:S012, 炸豬排份量也是非常充足。, 炸豬排份量, 6.75, 6.50
R1682:S007, 咖喱漢堡肉丸便當咖喱實在太少。, 咖喱, 4.12, 5.12
R1683:S006, 甜點也不錯吃。, 甜點, 6.00, 5.70
R1684:S006, 蒸蛋太難吃。, 蒸蛋, 3.33, 6.17
R1684:S007, 蒸蛋腥味很重。, 蒸蛋腥味, 4.00, 5.88
R1684:S009, 蕎麥涼麵那道好吃。, 蕎麥涼麵, 6.75, 6.12
R1684:S010, 還有餐具很用心。, 餐具, 6.50, 6.50
R1685:S000, 白飯超級難吃。, 白飯, 3.00, 5.70
R1685:S009, 主菜不錯，但最後的甜點又很失敗。, 主菜, 5.75, 5.25
R1685:S009, 主菜不錯，但最後的甜點又很失敗。, 甜點, 3.75, 5.75
R1685:S012, 至少吃完主菜印象還行。, 主菜印象, 5.50, 5.00
R1686:S005, 紅咖哩的口味我蠻喜歡的。, 紅咖哩的口味, 5.88, 5.50
R1687:S031, 入口後豬排充滿肉汁。, 豬排, 6.50, 6.75
R1689:S002, 餐點部分長壽麵線超級好吃。, 長壽麵線, 7.00, 6.50
R1689:S003, 梅干扣肉滷得很軟爛。, 梅干扣肉, 6.50, 6.50
R1689:S009, 咕咾肉皮酥內香。, 咕咾肉, 6.12, 5.50
R1689:S013, 肥腸酥脆大腸味道香。, 肥腸, 6.40, 5.80
R1689:S013, 肥腸酥脆大腸味道香。, 大腸味道, 6.30, 5.60
R1689:S016, 乾扁四季豆炒的很厲害。, 乾扁四季豆, 6.62, 6.25
R1689:S021, 松阪豬口感脆香。, 松阪豬口感, 6.00, 5.38
R1689:S022, 芋頭相當濃密。, 芋頭, 6.50, 6.38
R1689:S023, 金沙豆腐炒的很好吃。, 金沙豆腐, 6.75, 6.75
R1690:S005, 每樣小菜都很好吃。, 小菜, 6.25, 5.88
R1690:S011, 麻油松阪豬讚不絕口。, 麻油松阪豬, 7.00, 7.38
R1690:S012, 盤菜調味稍油。, 盤菜調味, 4.33, 5.00
R1690:S014, 飲品也有很多選擇。, 飲品, 6.75, 6.25
R1691:S003, 雞肉偏柴。, 雞肉, 4.50, 5.33
R1691:S005, 果律海大蝦好吃。, 果律海大蝦, 6.50, 5.50
R1691:S006, 鳳梨蝦球超好吃。, 鳳梨蝦球, 7.00, 6.67
R1691:S010, 手工香酥花枝蝦餅外皮酥脆，內餡口感厚實帶勁。, 手工香酥花枝蝦餅外皮, 6.17, 5.33
R1691:S010, 手工香酥花枝蝦餅外皮酥脆，內餡口感厚實帶勁。, 內餡口感, 6.33, 5.50
R1691:S013, 麻油杏鮑松阪豬好吃。, 麻油杏鮑松阪豬, 6.50, 5.67
R1691:S014, 松阪豬富有彈度。, 松阪豬, 5.88, 5.38
R1691:S016, 白灼無骨牛拼香檳骨牛肉片很滑嫩。, 白灼無骨牛拼香檳骨牛肉片, 6.50, 6.33
R1691:S018, 糖醋排骨不柴。, 糖醋排骨, 5.67, 4.83
R1691:S019, 但香腸臘腸偏鹹。, 香腸臘腸, 4.50, 4.75
R1691:S028, 酥炸銀絲卷外酥內蓬鬆。, 酥炸銀絲卷, 6.25, 5.88
R1691:S029, 陶芳燉湯山藥排骨湯湯頭清爽。, 陶芳燉湯山藥排骨湯湯頭, 6.17, 5.67
R1691:S031, 排骨燉得不夠軟爛。, 排骨, 4.88, 5.62
R1691:S032, 山藥香氣十足。, 山藥香氣, 5.25, 4.88
R1691:S034, 椰子粉極度難吃。, 椰子粉, 3.00, 6.88
R1691:S035, 涼糕椰香味清爽。, 涼糕椰香味, 5.88, 5.50
R3065:S006, 小卷三條大的才$120大推。, 小卷, 6.50, 6.83
R3066:S000, 東西算新鮮但份量超少。, 東西, 5.62, 5.25
R3066:S000, 東西算新鮮但份量超少。, 份量, 3.75, 5.62
R3066:S004, 炸大蝦非常油但麵衣及明蝦本身口感還不錯。, 炸大蝦, 3.50, 5.00
R3066:S004, 炸大蝦非常油但麵衣及明蝦本身口感還不錯。, 麵衣, 5.83, 5.50
R3066:S004, 炸大蝦非常油但麵衣及明蝦本身口感還不錯。, 明蝦, 5.83, 5.50
R3066:S013, 海菜魩仔魚丸湯要價150竟然只有三顆魚丸，超級貴。, 海菜魩仔魚丸湯, 3.38, 5.62
R3067:S000, 食物還可以但服務態度超差。, 食物, 5.50, 5.12
R3067:S000, 食物還可以但服務態度超差。, 服務態度, 3.12, 5.62
R3067:S001, 超級腥的海鮮我們跟他們說無法吃。, 海鮮, 3.00, 6.25
R3068:S000, 地道宜蘭菜味道好份量足，服務又熱情。, 味道, 5.75, 5.38
R3068:S000, 地道宜蘭菜味道好份量足，服務又熱情。, 份量, 5.62, 5.25
R3068:S000, 地道宜蘭菜味道好份量足，服務又熱情。, 服務, 6.00, 5.62
R3068:S004, 三星蔥特別好吃，必須推薦。, 三星蔥, 6.75, 6.75
R3068:S009, 八寶芋餅海菜吻仔魚湯非常值得一試，櫻花蝦炒飯偏油。, 八寶芋餅海菜吻仔魚湯, 6.75, 6.50
R3068:S009, 八寶芋餅海菜吻仔魚湯非常值得一試，櫻花蝦炒飯偏油。, 櫻花蝦炒飯, 4.00, 4.75
R3068:S012, 連送的杏仁豆腐糖水都很讃。, 杏仁豆腐糖水, 6.50, 6.38
R3069:S002, 今菜都不錯但沒特別驚豔而且份量很少。, 菜, 5.50, 5.25
R3069:S002, 今菜都不錯但沒特別驚豔而且份量很少。, 份量, 4.75, 5.25
R3069:S009, 服務員都很客氣這要讚美。, 服務員, 6.67, 6.17
R3070:S000, 渡小月餐廳真的是一家精彩豐富的餐廳。, 渡小月餐廳, 6.12, 5.75
R3070:S004, 如果您喜愛海鮮您絕不能錯過他們的海鮮炒麵。, 海鮮炒麵, 7.50, 7.38
R3070:S006, 這道炒麵融合了新鮮的海鮮。, 海鮮, 5.88, 5.50
R3070:S013, 湯底鮮美，牛肉嫩滑，搭配了豐富的配菜。, 湯底, 6.17, 5.83
R3070:S013, 湯底鮮美，牛肉嫩滑，搭配了豐富的配菜。, 牛肉, 6.17, 5.83
R3070:S013, 湯底鮮美，牛肉嫩滑，搭配了豐富的配菜。, 配菜, 6.17, 5.83
R3070:S036, 渡小月餐廳的菜單提供了多種精彩的選擇。, 菜單, 5.62, 5.25
R3070:S044, 渡小月餐廳的糕渣絕對是令人難以抗拒的美味。, 糕渣, 7.25, 7.00
R3070:S051, 另一個不可錯過的美味是西魯肉。, 西魯肉, 6.88, 7.00
R3070:S058, 渡小月餐廳的糕渣和西魯肉都令人難以忘懷。, 糕渣, 6.67, 6.17
R3070:S058, 渡小月餐廳的糕渣和西魯肉都令人難以忘懷。, 西魯肉, 6.67, 6.17
R3072:S001, 咖哩炒麵必點超好吃的，炒飯也不錯。, 咖哩炒麵, 6.50, 6.62
R3072:S001, 咖哩炒麵必點超好吃的，炒飯也不錯。, 炒飯, 6.00, 5.62
R3072:S009, 西魯肉我覺得料很多但口味還好。, 料, 6.50, 6.00
R3072:S009, 西魯肉我覺得料很多但口味還好。, 口味, 4.83, 4.33
R3073:S004, 當天二樓沒有坐滿所以上菜速度蠻快的。, 上菜速度, 6.00, 6.17
R3073:S015, 但是魷魚給太少了。, 魷魚, 4.00, 5.25
R3073:S016, 至於這次我最愛的一道是老菜脯雞湯。, 老菜脯雞湯, 6.88, 7.00
R3073:S018, 覺得渡小月的老菜脯雞真的超級好吃。, 老菜脯雞, 7.50, 7.33
R3073:S020, 雞肉燉的軟嫩，湯回甘好喝。, 雞肉, 6.00, 5.67
R3073:S020, 雞肉燉的軟嫩，湯回甘好喝。, 湯, 6.67, 6.33
R3073:S023, 前菜部分，龍蝦拼盤中規中矩。, 龍蝦拼盤, 5.12, 5.00
R3073:S037, 這道的蝦子太小隻了。, 蝦子, 3.62, 5.50
R3073:S044, 糕渣比起往年的調味簡直悲劇。, 糕渣, 3.88, 5.62
R3074:S007, XO醬豆腐沒特別感覺，不難吃也沒到特別好吃。, XO醬豆腐, 5.25, 4.88
R3074:S008, 倒是炒飯真的很不錯，顆粒分明香味都很足。, 炒飯, 6.33, 6.00
R3074:S008, 倒是炒飯真的很不錯，顆粒分明香味都很足。, 香味, 6.17, 5.83
R3074:S010, 不過卜肉更讓人印象深刻。, 卜肉, 7.00, 6.67
R3075:S007, 餐點雖然好吃，價位並不便宜。, 餐點, 6.33, 5.67
R3075:S007, 餐點雖然好吃，價位並不便宜。, 價位, 4.67, 5.17
R3075:S011, 魚頭放在桌上很讓人驚豔，另外雞湯也很美味。, 魚頭, 6.50, 6.33
R3075:S011, 魚頭放在桌上很讓人驚豔，另外雞湯也很美味。, 雞湯, 6.50, 6.17
R3076:S001, 海菜布拉魚好吃。, 海菜布拉魚, 6.33, 5.50
R3077:S003, 看到有專屬停車位很方便。, NULL, 6.25, 5.62
R3077:S012, 真的很謝謝這一番貼心的服務。, 服務, 6.00, 5.75
R3077:S021, 更滿意是在最後的甜點。, 甜點, 6.62, 6.50
R3077:S022, 一口雪白的豆花真是美味極了。, 豆花, 7.50, 7.67
R3078:S005, 在地特產搭配師傅的巧手打造出極致的用餐體驗。, 用餐體驗, 7.25, 7.50
R3078:S026, 魚的部份推薦清蒸紅魚，口感滑嫩。, 清蒸紅魚, 6.33, 6.00
R3078:S026, 魚的部份推薦清蒸紅魚，口感滑嫩。, 口感, 6.00, 5.67
R3078:S031, 用餐相當舒服，會再訪的店家。, 用餐, 6.25, 6.00
R3079:S009, 馬頭魚非常新鮮。, 馬頭魚, 6.50, 6.38
R3079:S012, 糯米椒炒松阪豬也很好吃，倒是白斬雞稍貴了些。, 糯米椒炒松阪豬, 6.50, 6.00
R3079:S012, 糯米椒炒松阪豬也很好吃，倒是白斬雞稍貴了些。, 白斬雞, 4.50, 5.00
